Date,Open,High,Low,Close,Adj Close,Volume
2004-07-12,0.536071,0.536429,0.516607,0.520357,0.439937,511621600
2004-07-13,0.522321,0.528571,0.518214,0.521786,0.441145,316176000
2004-07-14,0.515357,0.535179,0.513214,0.528214,0.446580,835800000
2004-07-15,0.583214,0.600536,0.573393,0.588036,0.497157,1767724000
2004-07-16,0.585714,0.587857,0.573571,0.575000,0.486135,488381600
2004-07-19,0.571607,0.575357,0.565357,0.570893,0.482663,533170400
2004-07-20,0.570536,0.575000,0.563393,0.575000,0.486135,323747200
2004-07-21,0.578929,0.584107,0.559643,0.564643,0.477379,301257600
2004-07-22,0.558036,0.566607,0.554643,0.565714,0.478284,334118400
2004-07-23,0.563036,0.566964,0.544286,0.548214,0.463489,273571200
2004-07-26,0.550893,0.561607,0.549643,0.558214,0.471943,393932000
2004-07-27,0.567857,0.584821,0.563750,0.579107,0.489608,425006400
2004-07-28,0.576964,0.578750,0.556429,0.576250,0.487192,285051200
2004-07-29,0.579821,0.586071,0.573750,0.582857,0.492778,222157600
2004-07-30,0.583036,0.589286,0.571429,0.577500,0.488249,243023200
2004-08-02,0.556786,0.575000,0.555893,0.563929,0.476775,365092000
2004-08-03,0.561607,0.566429,0.556250,0.558750,0.472397,211629600
2004-08-04,0.556964,0.573571,0.556607,0.567679,0.479946,276488800
2004-08-05,0.568036,0.576786,0.558036,0.560536,0.473907,244501600
2004-08-06,0.551786,0.555357,0.530357,0.531786,0.449600,492290400
2004-08-09,0.533036,0.543750,0.532321,0.541071,0.457450,290847200
2004-08-10,0.542679,0.563214,0.541964,0.562857,0.475869,351036000
2004-08-11,0.555357,0.555893,0.540357,0.553750,0.468170,322392000
2004-08-12,0.543750,0.550893,0.540714,0.542321,0.458507,226200800
2004-08-13,0.546429,0.558571,0.542857,0.550714,0.465603,328048000
2004-08-16,0.553571,0.566429,0.547143,0.549643,0.464697,435674400
2004-08-17,0.546071,0.555893,0.541964,0.551250,0.466056,323019200
2004-08-18,0.544821,0.568750,0.544464,0.566786,0.479191,364655200
2004-08-19,0.562679,0.568929,0.542143,0.548393,0.463641,388920000
2004-08-20,0.548393,0.553393,0.544464,0.550000,0.464999,316780800
2004-08-23,0.551071,0.558393,0.546429,0.555000,0.469226,254660000
2004-08-24,0.558214,0.570536,0.556964,0.570536,0.482361,374136000
2004-08-25,0.569107,0.591964,0.566607,0.590179,0.498968,505618400
2004-08-26,0.590000,0.628214,0.584643,0.618929,0.523275,955858400
2004-08-27,0.619286,0.620714,0.607143,0.613393,0.518595,388813600
2004-08-30,0.607143,0.620000,0.606429,0.609286,0.515122,218142400
2004-08-31,0.608393,0.624107,0.607143,0.615893,0.520708,376560800
2004-09-01,0.612500,0.642679,0.610536,0.640357,0.541392,515726400
2004-09-02,0.633929,0.639464,0.621964,0.636786,0.538372,406324800
2004-09-03,0.625179,0.641429,0.625179,0.629107,0.531880,293468000
2004-09-07,0.632143,0.646250,0.629107,0.638571,0.539882,301957600
2004-09-08,0.637500,0.653036,0.637143,0.649107,0.548789,343526400
2004-09-09,0.644643,0.648214,0.630000,0.637500,0.538976,461339200
2004-09-10,0.636786,0.646964,0.633214,0.640536,0.541543,328014400
2004-09-13,0.640714,0.644107,0.630714,0.635536,0.537316,281976800
2004-09-14,0.629286,0.634821,0.621071,0.633750,0.535806,254822400
2004-09-15,0.631429,0.633571,0.621429,0.628571,0.531427,232668800
2004-09-16,0.628571,0.656429,0.626429,0.649107,0.548789,501916800
2004-09-17,0.652679,0.667500,0.650000,0.663214,0.560716,502308800
2004-09-20,0.658571,0.678214,0.658393,0.673393,0.569322,245000000
2004-09-21,0.674107,0.694107,0.668929,0.678750,0.573851,386652000
2004-09-22,0.680357,0.681071,0.657321,0.659286,0.557395,401688000
2004-09-23,0.661429,0.669643,0.659464,0.665536,0.562679,397404000
2004-09-24,0.668750,0.678571,0.663393,0.665893,0.562981,369488000
2004-09-27,0.659821,0.678214,0.657679,0.670179,0.566605,397516000
2004-09-28,0.668929,0.683750,0.668750,0.679286,0.574304,353186400
2004-09-29,0.677321,0.693929,0.675357,0.690714,0.583966,273509600
2004-09-30,0.696429,0.701250,0.686607,0.691964,0.585023,425012000
2004-10-01,0.698571,0.699821,0.688929,0.690536,0.583816,465404800
2004-10-04,0.699643,0.699643,0.691964,0.692679,0.585627,574084000
2004-10-05,0.688571,0.708393,0.685714,0.703036,0.594384,406162400
2004-10-06,0.705357,0.727857,0.704821,0.725714,0.613557,446303200
2004-10-07,0.723929,0.730893,0.704643,0.707500,0.598158,426148800
2004-10-08,0.706429,0.710179,0.693571,0.697500,0.589703,359228800
2004-10-11,0.692857,0.697500,0.682143,0.689107,0.582607,323870400
2004-10-12,0.687500,0.688929,0.672321,0.683750,0.578078,460191200
2004-10-13,0.694107,0.710000,0.691786,0.709821,0.600120,1163008000
2004-10-14,0.771250,0.816964,0.759821,0.803214,0.679079,2768427200
2004-10-15,0.801429,0.814464,0.789107,0.812500,0.686931,1031128000
2004-10-18,0.798214,0.852679,0.798214,0.852679,0.720900,1200752000
2004-10-19,0.858929,0.863393,0.844821,0.846786,0.715917,801992800
2004-10-20,0.842500,0.850000,0.833036,0.847679,0.716673,605108000
2004-10-21,0.847857,0.859464,0.845714,0.856071,0.723768,724505600
2004-10-22,0.848929,0.851250,0.839643,0.846607,0.715766,483067200
2004-10-25,0.842857,0.854286,0.840536,0.849107,0.717880,392644000
2004-10-26,0.847321,0.858036,0.838750,0.856607,0.724221,594361600
2004-10-27,0.866250,0.903929,0.860179,0.898214,0.759398,1193494400
2004-10-28,0.892500,0.932500,0.883929,0.931964,0.787931,864264800
2004-10-29,0.925714,0.950000,0.925000,0.935714,0.791102,810219200
2004-11-01,0.937500,0.951071,0.929286,0.936607,0.791857,602050400
2004-11-02,0.935714,0.965714,0.935714,0.955357,0.807709,729988000
2004-11-03,0.970893,1.001964,0.964107,0.987679,0.835036,1204173600
2004-11-04,0.982679,0.991964,0.970893,0.972321,0.822051,928625600
2005-01-20,1.243750,1.272679,1.240536,1.258214,1.063761,914922400
2005-01-21,1.273393,1.278571,1.250000,1.258750,1.064214,911332800
2005-01-24,1.267500,1.281786,1.259821,1.263571,1.068289,841629600
2005-01-25,1.274464,1.300714,1.266786,1.286607,1.087765,969231200
2005-01-26,1.297500,1.299107,1.271786,1.290179,1.090786,739496800
2005-01-27,1.288571,1.302143,1.277679,1.297143,1.096673,496227200
2005-01-28,1.296786,1.321071,1.293571,1.321071,1.116903,801612000
2005-01-31,1.331786,1.390893,1.330536,1.373214,1.160988,1681097600
2005-02-01,1.375893,1.388750,1.367500,1.384464,1.170499,678395200
2005-02-02,1.391964,1.426964,1.387321,1.421964,1.202204,1020062400
2005-02-03,1.412500,1.418393,1.380893,1.389464,1.174726,731651200
2005-02-04,1.390536,1.409464,1.384464,1.407857,1.190277,563556000
2005-02-07,1.409464,1.416964,1.383929,1.409643,1.191787,524456800
2005-02-08,1.411964,1.453214,1.406964,1.444643,1.221377,890019200
2005-02-09,1.447143,1.464107,1.394643,1.406071,1.188766,1191456000
2005-02-10,1.405714,1.415714,1.368929,1.399286,1.183030,1093019200
2005-02-11,1.426071,1.460000,1.409643,1.450179,1.226058,1201054400
2005-02-14,1.477321,1.514107,1.465179,1.511250,1.277691,1271463200
2005-02-15,1.547500,1.590714,1.535714,1.578750,1.334758,2312217600
2005-02-16,1.574107,1.610714,1.559821,1.609464,1.360726,1639243200
2005-02-17,1.618750,1.622857,1.561607,1.568036,1.325700,1518473600
2005-02-18,1.566786,1.568929,1.540179,1.550179,1.310603,1163254400
2005-02-22,1.541071,1.576786,1.523036,1.523036,1.287655,1219293600
2005-02-23,1.548571,1.579464,1.527679,1.575536,1.332041,1345181600
2005-02-24,1.580000,1.594821,1.566607,1.588036,1.342609,1519028000
2005-02-25,1.600357,1.605536,1.574821,1.589107,1.343515,915510400
2005-02-28,1.595714,1.612143,1.570000,1.602143,1.354537,651610400
2005-03-01,1.606786,1.611071,1.577143,1.589286,1.343666,468188000
2005-03-02,1.580357,1.603214,1.574286,1.575714,1.332191,458161200
2005-03-03,1.584643,1.586071,1.472143,1.492500,1.261838,1411653600
2005-03-04,1.527143,1.536071,1.494643,1.528929,1.292637,756618800
2005-03-07,1.528571,1.544643,1.512500,1.526786,1.290825,450632000
2005-03-08,1.496429,1.505714,1.432143,1.447500,1.223793,1021451200
2005-03-09,1.415714,1.438571,1.386786,1.405357,1.188163,1322465200
2005-03-10,1.411786,1.437857,1.396429,1.422500,1.202657,777109200
2005-03-11,1.436071,1.449643,1.421429,1.438214,1.215942,632830800
2005-03-14,1.447143,1.456786,1.411429,1.440000,1.217452,605385200
2005-03-15,1.451429,1.469286,1.437500,1.462857,1.236777,508608800
2005-03-16,1.471786,1.511071,1.456429,1.470714,1.243419,697813200
2005-03-17,1.483214,1.531429,1.475714,1.508929,1.275728,801920000
2005-03-18,1.547500,1.551429,1.517857,1.534286,1.297166,940150400
2005-03-21,1.546071,1.570357,1.530714,1.560714,1.319510,541128000
2005-03-22,1.561071,1.570000,1.524286,1.529643,1.293240,551415200
2005-03-23,1.516071,1.550000,1.500714,1.519643,1.284786,609823200
2005-03-24,1.532500,1.535714,1.517857,1.517857,1.283277,352704800
2005-03-28,1.526786,1.534286,1.516786,1.518929,1.284183,275410800
2005-03-29,1.520000,1.529643,1.482143,1.491071,1.260630,461356000
2005-03-30,1.502500,1.528571,1.493571,1.528571,1.292335,394959600
2005-03-31,1.516071,1.518571,1.485357,1.488214,1.258215,636134800
2005-04-01,1.503214,1.506429,1.448929,1.460357,1.234663,641284000
2005-04-04,1.463929,1.475357,1.434286,1.467500,1.240702,580014400
2005-04-05,1.472143,1.508571,1.467500,1.496071,1.264857,556239600
2005-04-06,1.514286,1.528929,1.505357,1.511786,1.278143,414825600
2005-04-07,1.511786,1.562500,1.508929,1.555714,1.315283,506987600
2005-04-08,1.560714,1.587500,1.555000,1.562143,1.320718,649950000
2005-04-11,1.576786,1.580357,1.496786,1.497143,1.265764,821662800
2005-04-12,1.517500,1.542500,1.500357,1.523571,1.288107,981061200
2005-04-13,1.533929,1.535357,1.442500,1.465714,1.239192,1371946800
2005-04-14,1.386071,1.412857,1.315714,1.330714,1.125056,2753192400
2005-04-15,1.307857,1.330357,1.260000,1.262500,1.067384,1728087200
2005-04-18,1.250000,1.296429,1.214286,1.272143,1.075537,1327177600
2005-04-19,1.307143,1.337143,1.281071,1.324643,1.119923,1081642800
2005-04-20,1.345000,1.347857,1.265714,1.268214,1.072215,945131600
2005-04-21,1.300000,1.328929,1.282143,1.327857,1.122640,759592400
2005-04-22,1.315714,1.321429,1.246429,1.267857,1.071913,839129200
2005-04-25,1.303214,1.322143,1.289643,1.320714,1.116601,746460400
2005-04-26,1.313571,1.339643,1.290000,1.292500,1.092748,810507600
2005-04-27,1.281786,1.298571,1.268214,1.283929,1.085501,613888800
2005-04-28,1.296071,1.297857,1.258571,1.269286,1.073122,575106000
2005-04-29,1.291071,1.293929,1.257857,1.287857,1.088823,671630400
2005-05-02,1.293214,1.308929,1.286429,1.301071,1.099994,465920000
2005-05-03,1.300000,1.312143,1.286786,1.293214,1.093351,496739600
2005-05-04,1.289643,1.328571,1.289286,1.326786,1.121735,448176400
2005-05-05,1.330357,1.331071,1.302500,1.310000,1.107543,387366000
2005-05-06,1.317500,1.333214,1.313929,1.330000,1.124452,326247600
2005-05-09,1.331429,1.337500,1.312500,1.320357,1.116299,355695200
2005-05-10,1.312500,1.330357,1.297500,1.300714,1.099692,440263600
2005-05-11,1.257143,1.273929,1.182500,1.271786,1.075235,2041981200
2005-05-12,1.265000,1.271071,1.214286,1.218929,1.030547,970242000
2005-05-13,1.221429,1.258214,1.216786,1.241786,1.049871,702713200
2005-05-16,1.234286,1.275000,1.233214,1.269643,1.073423,474294800
2005-05-17,1.255000,1.266429,1.233571,1.262857,1.067686,588344400
2005-05-18,1.266071,1.341429,1.249643,1.280000,1.082179,636722800
2005-05-19,1.277857,1.345714,1.277857,1.341071,1.133812,793161600
2005-05-20,1.330357,1.344643,1.328214,1.341071,1.133812,452650800
2005-05-23,1.351786,1.425000,1.351786,1.420000,1.200543,1042574400
2005-05-24,1.408929,1.428214,1.393929,1.417857,1.198731,593460000
2005-05-25,1.410714,1.426786,1.404286,1.420714,1.201147,396006800
2005-05-26,1.426429,1.462143,1.426429,1.455000,1.230134,525520800
2005-05-27,1.451429,1.456786,1.428929,1.448571,1.224698,316008000
2005-05-31,1.452143,1.455000,1.413571,1.420000,1.200543,404205200
2005-06-01,1.424643,1.455714,1.423571,1.439286,1.216848,453812800
2005-06-02,1.430357,1.440000,1.414286,1.430000,1.208997,373973600
2005-06-03,1.362857,1.377857,1.348929,1.365714,1.154646,956869200
2005-06-06,1.368929,1.379643,1.341429,1.354286,1.144984,811966400
2006-06-28,2.046071,2.046429,1.978929,2.000714,1.691509,850704400
2006-06-29,2.027143,2.110357,2.013929,2.106071,1.780583,873398400
2006-06-30,2.056786,2.062500,2.017857,2.045357,1.729252,739695600
2006-07-03,2.054286,2.077857,2.047857,2.069643,1.749785,194770800
2006-07-05,2.041071,2.057143,2.020000,2.035714,1.721100,518240800
2006-07-06,2.038929,2.050000,1.986071,1.991786,1.683961,633208800
2006-07-07,1.981429,2.019643,1.952500,1.978571,1.672788,799360800
2006-07-10,1.989286,2.017500,1.946429,1.964286,1.660711,529345600
2006-07-11,1.968214,1.999643,1.947500,1.987500,1.680337,825022800
2006-07-12,1.970357,1.972857,1.890000,1.891429,1.599114,927329200
2006-07-13,1.858214,1.932857,1.836071,1.866071,1.577675,1249906000
2006-07-14,1.875000,1.888929,1.791429,1.809643,1.529968,993036800
2006-07-17,1.847500,1.896786,1.844643,1.870357,1.581298,1024542400
2006-07-18,1.898571,1.923214,1.851786,1.889286,1.597302,1000448400
2006-07-19,1.891429,1.967143,1.870000,1.932143,1.633536,1390743200
2006-07-20,2.177143,2.199643,2.132857,2.160714,1.826782,1972146400
2006-07-21,2.136429,2.183929,2.130000,2.168571,1.833425,891892400
2006-07-24,2.187857,2.217857,2.158214,2.193571,1.854561,722856400
2006-07-25,2.206429,2.217500,2.170714,2.211786,1.869960,589069600
2006-07-26,2.214286,2.308571,2.202857,2.281071,1.928538,898427600
2006-07-27,2.303571,2.322143,2.245000,2.264286,1.914347,735044800
2006-07-28,2.283571,2.345714,2.267857,2.342500,1.980473,691507600
2006-07-31,2.386786,2.451071,2.367143,2.427143,2.052035,892841600
2006-08-01,2.400714,2.426071,2.355000,2.399286,2.028483,711765600
2006-08-02,2.416071,2.452857,2.411071,2.434286,2.058074,550768400
2006-08-03,2.425357,2.500000,2.421786,2.485357,2.101252,841044400
2006-08-04,2.394643,2.450357,2.320000,2.439286,2.062302,1852866400
2006-08-07,2.418571,2.485714,2.368214,2.400357,2.029388,1245512800
2006-08-08,2.396071,2.396786,2.303929,2.313571,1.956015,997864000
2006-08-09,2.336786,2.342857,2.264286,2.271071,1.920083,955838800
2006-08-10,2.258929,2.314643,2.239286,2.288214,1.934577,697760000
2006-08-11,2.258214,2.290357,2.235000,2.273214,1.921895,777529200
2006-08-14,2.287500,2.329286,2.271429,2.283571,1.930651,717620400
2006-08-15,2.333571,2.375000,2.314286,2.373214,2.006441,861352800
2006-08-16,2.396429,2.431071,2.368929,2.427857,2.052638,781284000
2006-08-17,2.428571,2.452143,2.399286,2.413929,2.040864,581148400
2006-08-18,2.418214,2.442857,2.402143,2.425357,2.050524,536354000
2006-08-21,2.403571,2.403929,2.362500,2.377143,2.009761,526226400
2006-08-22,2.381429,2.440000,2.375000,2.415000,2.041769,576968000
2006-08-23,2.428571,2.451786,2.390714,2.403929,2.032409,536258800
2006-08-24,2.424643,2.435357,2.366786,2.421786,2.047506,655191600
2006-08-25,2.405000,2.466071,2.403929,2.455357,2.075889,543958800
2006-08-28,2.446429,2.450357,2.381429,2.392143,2.022444,738161200
2006-08-29,2.392500,2.402143,2.325714,2.374286,2.007346,947332400
2006-08-30,2.405000,2.422143,2.381429,2.391429,2.021840,680142400
2006-08-31,2.402857,2.439286,2.380714,2.423214,2.048713,574697200
2006-09-01,2.445714,2.451786,2.422143,2.442143,2.064717,408494800
2006-09-05,2.463214,2.553571,2.448214,2.552857,2.158320,1012457600
2006-09-06,2.538571,2.560357,2.489286,2.501071,2.114537,974103200
2006-09-07,2.521429,2.624286,2.508929,2.600000,2.198177,1267957600
2006-09-08,2.620357,2.627500,2.568214,2.590000,2.189723,895921600
2006-09-11,2.586786,2.633214,2.550714,2.589286,2.189118,949124400
2006-09-12,2.600357,2.623214,2.551786,2.593929,2.193044,1684687200
2006-09-13,2.601786,2.654286,2.582143,2.650000,2.240450,1146138000
2006-09-14,2.632857,2.666786,2.623571,2.648929,2.239545,801729600
2006-09-15,2.664286,2.677857,2.617500,2.646429,2.237431,981853600
2006-09-18,2.635714,2.673571,2.617857,2.638929,2.231090,705278000
2006-09-19,2.646429,2.655714,2.600000,2.634643,2.227466,710049200
2006-09-20,2.656429,2.702857,2.650714,2.687857,2.272456,822791200
2006-09-21,2.687500,2.716429,2.643571,2.666071,2.254037,794124800
2006-09-22,2.653571,2.655000,2.592143,2.607143,2.204216,665112000
2006-09-25,2.636071,2.709286,2.632857,2.705357,2.287251,858992400
2006-09-26,2.720714,2.777857,2.717857,2.771786,2.343414,1102948000
2006-09-27,2.756071,2.766786,2.707857,2.728929,2.307181,810373200
2006-09-28,2.750714,2.767143,2.712500,2.750357,2.325297,723609600
2006-09-29,2.753929,2.768571,2.738571,2.749286,2.324391,405812400
2006-10-02,2.682143,2.709643,2.653571,2.673571,2.260377,712639200
2006-10-03,2.658929,2.676786,2.613929,2.645714,2.236826,790708800
2006-10-04,2.646429,2.695000,2.612857,2.692143,2.276079,829082800
2006-10-05,2.661786,2.720000,2.647500,2.672500,2.259472,683883200
2006-10-06,2.657857,2.680000,2.636071,2.650714,2.241053,466958800
2006-10-09,2.635714,2.681429,2.626071,2.665357,2.253433,438222400
2006-10-10,2.662143,2.663571,2.610000,2.636071,2.228673,531588400
2006-10-11,2.622143,2.642143,2.592857,2.615357,2.211160,571855200
2006-10-12,2.628929,2.692500,2.628571,2.687857,2.272456,592855200
2006-10-13,2.701071,2.745714,2.669286,2.679286,2.265210,684196800
2006-10-16,2.685357,2.710000,2.671071,2.692857,2.276683,508692800
2006-10-17,2.680000,2.688214,2.644286,2.653214,2.243168,480925200
2006-10-18,2.669643,2.691786,2.639643,2.661786,2.250415,1133907600
2006-10-19,2.830714,2.855357,2.791429,2.821071,2.385082,1512977200
2006-10-20,2.820357,2.856786,2.809643,2.855357,2.414069,639413600
2006-10-23,2.856786,2.925000,2.848214,2.909286,2.459664,832507200
2006-10-24,2.900357,2.917143,2.864286,2.894643,2.447284,463212400
2006-10-25,2.905357,2.928571,2.893214,2.917143,2.466306,485214800
2006-10-26,2.925000,2.950000,2.897500,2.935357,2.481706,432756800
2006-10-27,2.919643,2.944643,2.857500,2.871786,2.427959,594966400
2006-10-30,2.856786,2.889286,2.839286,2.872143,2.428262,499917600
2006-10-31,2.908929,2.917143,2.865357,2.895714,2.448189,501474400
2006-11-01,2.896429,2.906429,2.798571,2.827143,2.390215,611192400
2006-11-02,2.818571,2.832857,2.803571,2.820714,2.384780,465483200
2006-11-03,2.834286,2.840357,2.778214,2.796071,2.363946,431888800
2006-11-06,2.819643,2.859286,2.801071,2.846786,2.406822,434576800
2006-11-07,2.873214,2.892857,2.861786,2.875357,2.430979,525932400
2006-11-08,2.857857,2.953214,2.853214,2.944643,2.489557,690916800
2006-11-09,2.960714,3.024643,2.932857,2.976429,2.516430,923053600
2006-11-10,2.983929,2.985714,2.946429,2.968571,2.509786,373864400
2006-11-13,2.972143,3.016071,2.951429,3.012500,2.546927,450674000
2006-11-14,3.028571,3.035714,2.996429,3.035714,2.566553,588954800
2006-11-15,3.037500,3.067857,3.000000,3.001786,2.537868,655323200
2006-11-16,3.031071,3.082143,3.022143,3.057500,2.584972,693940800
2006-11-17,3.040714,3.069286,3.035714,3.066071,2.592218,466424000
2006-11-20,3.050000,3.107143,3.042857,3.088214,2.610938,570794000
2006-11-21,3.122143,3.164286,3.111071,3.164286,2.675254,622666800
2006-11-22,3.178214,3.241071,3.137500,3.225357,2.726887,671941200
2006-11-24,3.197500,3.324286,3.196429,3.272500,2.766745,518677600
2006-11-27,3.303929,3.327143,3.196429,3.197857,2.703636,1074836000
2006-11-28,3.227143,3.284643,3.211071,3.278929,2.772179,1036173600
2006-11-29,3.321429,3.326786,3.223214,3.278571,2.771877,1157083200
2006-11-30,3.293214,3.310000,3.252143,3.273571,2.767649,870486400
2006-12-01,3.278571,3.297500,3.217857,3.261429,2.757384,795079600
2006-12-04,3.281429,3.287500,3.232143,3.254286,2.751345,709536800
2006-12-05,3.273214,3.297500,3.245357,3.259643,2.755874,662838400
2006-12-06,3.237143,3.263929,3.202500,3.208214,2.712394,638184400
2006-12-07,3.215357,3.232143,3.103571,3.108571,2.628149,1004827600
2006-12-08,3.115357,3.192500,3.107143,3.152143,2.664988,784277200
2006-12-11,3.175000,3.189286,3.144643,3.169643,2.679783,499780400
2006-12-12,3.164643,3.172857,3.054643,3.076429,2.600975,1026620000
2006-12-13,3.141071,3.181071,3.112500,3.180357,2.688842,857052000
2006-12-14,3.180357,3.214286,3.152143,3.162500,2.673744,832330800
2006-12-15,3.179286,3.186429,3.118929,3.132857,2.648682,739939200
2006-12-18,3.129643,3.142857,3.021071,3.052500,2.580745,721576800
2006-12-19,3.026071,3.095714,2.986429,3.082500,2.606108,911405600
2006-12-20,3.088214,3.095357,3.026429,3.027143,2.559306,567691600
2006-12-21,3.025000,3.052857,2.935714,2.960714,2.503144,903599200
2006-12-22,2.980714,3.001429,2.914286,2.935714,2.482007,613303600
2006-12-26,2.933929,2.948929,2.888929,2.911071,2.461173,490688800
2006-12-27,2.791071,2.928571,2.741786,2.911429,2.461475,1935754800
2006-12-28,2.865000,2.901786,2.844643,2.888214,2.441849,1119876800
2006-12-29,2.998214,3.050000,2.977143,3.030000,2.561721,1076429200
2007-01-03,3.081786,3.092143,2.925000,2.992857,2.530319,1238319600
2007-01-04,3.001786,3.069643,2.993571,3.059286,2.586481,847260400
2007-01-05,3.063214,3.078571,3.014286,3.037500,2.568062,834741600
2007-01-08,3.070000,3.090357,3.045714,3.052500,2.580745,797106800
2007-01-09,3.087500,3.320714,3.041071,3.306071,2.795127,3349298400
2007-01-10,3.383929,3.492857,3.337500,3.464286,2.928890,2952880000
2007-01-11,3.426429,3.456429,3.396429,3.421429,2.892657,1440252800
2007-01-12,3.378214,3.395000,3.329643,3.379286,2.857027,1312690400
2007-01-16,3.417143,3.473214,3.408929,3.467857,2.931909,1244076400
2007-01-17,3.484286,3.485714,3.386429,3.391071,2.866989,1646260000
2007-01-18,3.289286,3.289643,3.180357,3.181071,2.689445,2364605600
2007-01-19,3.165357,3.201786,3.147143,3.160714,2.672234,1364473600
2007-01-22,3.183571,3.184286,3.058929,3.099643,2.620601,1454026000
2007-01-23,3.061786,3.125357,3.053929,3.060714,2.587689,1207424400
2007-01-24,3.095714,3.112500,3.074286,3.096429,2.617885,927813600
2007-01-25,3.111071,3.160714,3.072500,3.080357,2.604296,905973600
2007-01-26,3.111071,3.120357,3.035357,3.049286,2.578027,986874000
2007-01-29,3.082143,3.094643,3.054643,3.069286,2.594936,901664400
2007-01-30,3.086786,3.088929,3.044643,3.055357,2.583160,577970400
2007-01-31,3.030714,3.071429,3.012500,3.061786,2.588594,856069200
2007-02-01,3.079643,3.081071,3.026429,3.026429,2.558703,664342000
2007-02-02,3.004286,3.044643,2.989286,3.026786,2.559004,621530000
2007-02-05,3.010714,3.043929,2.997857,2.997857,2.534547,578852400
2007-02-06,3.016071,3.016786,2.959286,3.005357,2.540888,864393600
2007-02-07,3.017143,3.085000,2.983929,3.076786,2.601277,1066825200
2007-02-08,3.051071,3.089643,3.050357,3.077857,2.602183,679030800
2007-02-09,3.067143,3.078571,2.971786,2.973929,2.514317,860540800
2007-02-12,3.015357,3.042143,2.986786,3.031429,2.562930,724071600
2007-02-13,3.041429,3.046071,3.010714,3.025000,2.557495,580986000
2007-02-14,3.022500,3.058571,3.020357,3.046429,2.575612,507981600
2007-02-15,3.051429,3.057857,3.027857,3.043214,2.572893,363661200
2007-02-16,3.044643,3.050357,3.023571,3.029643,2.561420,399868000
2007-02-20,3.023214,3.077143,3.005714,3.067857,2.593729,617702400
2007-02-21,3.070714,3.196071,3.070000,3.185714,2.693371,1155313600
2007-02-22,3.242857,3.243214,3.161786,3.196786,2.702731,838224800
2007-02-23,3.184286,3.226429,3.173214,3.181071,2.689445,517893600
2007-02-26,3.208571,3.214286,3.128929,3.161071,2.672536,615848800
2007-02-27,3.082143,3.110000,2.978929,2.997500,2.534245,1145813200
2007-02-28,2.964286,3.057143,2.964286,3.021786,2.554778,919475200
2007-03-01,3.001071,3.153929,2.991071,3.109286,2.628755,1415528800
2007-03-02,3.098929,3.126429,3.043214,3.050357,2.578933,860000400
