Date,Open,High,Low,Close,Adj Close,Volume
1981-05-15,0.122768,0.124442,0.122768,0.122768,0.094751,4905600
1981-05-18,0.125000,0.126116,0.125000,0.125000,0.096474,4166400
1981-05-19,0.123326,0.123326,0.122768,0.122768,0.094751,25424000
1981-05-20,0.126674,0.127790,0.126674,0.126674,0.097766,13283200
1981-05-21,0.133929,0.134487,0.133929,0.133929,0.103365,32211200
1981-05-22,0.140067,0.141183,0.140067,0.140067,0.108102,31427200
1981-05-26,0.140067,0.140067,0.139509,0.139509,0.107672,85344000
1981-05-27,0.147321,0.147879,0.147321,0.147321,0.113701,149497600
1981-05-28,0.147321,0.147879,0.147321,0.147321,0.113701,73987200
1981-05-29,0.147879,0.148438,0.147879,0.147879,0.114132,59382400
1981-06-01,0.147879,0.148438,0.147879,0.147879,0.114132,51251200
1981-06-02,0.141183,0.141183,0.140625,0.140625,0.108533,40432000
1981-06-03,0.140625,0.141741,0.140625,0.140625,0.108533,39446400
1981-06-04,0.143415,0.143973,0.143415,0.143415,0.110686,56067200
1981-06-05,0.141741,0.141741,0.141183,0.141183,0.108964,57680000
1981-06-08,0.136719,0.136719,0.136161,0.136161,0.105088,93497600
1981-06-09,0.138951,0.139509,0.138951,0.138951,0.107241,119593600
1981-06-10,0.140625,0.142299,0.140625,0.140625,0.108533,25222400
1981-06-11,0.146763,0.147321,0.146763,0.146763,0.113270,38976000
1981-06-12,0.145647,0.145647,0.145089,0.145089,0.111978,25804800
1981-06-15,0.145089,0.145089,0.144531,0.144531,0.111548,143763200
1981-06-16,0.142299,0.142299,0.141741,0.141741,0.109394,37251200
1981-06-17,0.140067,0.140067,0.139509,0.139509,0.107672,27574400
1981-06-18,0.139509,0.140067,0.138951,0.138951,0.107241,23049600
1981-06-19,0.135603,0.135603,0.135045,0.135045,0.104226,27507200
1981-06-22,0.130580,0.130580,0.130022,0.130022,0.100350,10841600
1981-06-23,0.132254,0.133371,0.132254,0.132254,0.102072,15030400
1981-06-24,0.130022,0.130022,0.128906,0.128906,0.099488,23027200
1981-06-25,0.131696,0.132254,0.131696,0.131696,0.101642,24259200
1981-06-26,0.131138,0.131138,0.130022,0.130022,0.100350,23788800
1981-06-29,0.126674,0.126674,0.125558,0.125558,0.096904,10595200
1981-06-30,0.116629,0.116629,0.116071,0.116071,0.089582,35907200
1981-07-01,0.115513,0.115513,0.114955,0.114955,0.088721,170464000
1981-07-02,0.114955,0.115513,0.114955,0.114955,0.088721,30284800
1981-07-06,0.112165,0.112165,0.111049,0.111049,0.085707,16531200
1981-07-07,0.112165,0.113281,0.112165,0.112165,0.086568,15836800
1981-07-08,0.116629,0.117188,0.116629,0.116629,0.090013,16620800
1981-07-09,0.108259,0.108259,0.107701,0.107701,0.083123,32883200
1981-07-10,0.099888,0.099888,0.099330,0.099330,0.076662,55171200
1981-07-13,0.101563,0.102121,0.101563,0.101563,0.078385,45740800
1981-07-14,0.106027,0.107143,0.106027,0.106027,0.081831,19779200
1981-07-15,0.108817,0.109375,0.108817,0.108817,0.083984,10953600
1981-07-16,0.111607,0.112723,0.111607,0.111607,0.086137,15232000
1981-07-17,0.115513,0.116071,0.115513,0.115513,0.089152,19824000
1981-07-20,0.108259,0.108259,0.107701,0.107701,0.083123,23654400
1981-07-21,0.107701,0.107701,0.107143,0.107143,0.082692,31942400
1981-07-22,0.102121,0.102121,0.101004,0.101004,0.077954,22668800
1981-07-23,0.103795,0.104353,0.103795,0.103795,0.080108,34451200
1981-07-24,0.107143,0.107701,0.107143,0.107143,0.082692,28851200
1981-07-27,0.111607,0.112165,0.111607,0.111607,0.086137,17337600
1981-07-28,0.108259,0.108259,0.107701,0.107701,0.083123,22848000
1981-07-29,0.106585,0.106585,0.106027,0.106027,0.081831,15500800
1981-07-30,0.109933,0.111049,0.109933,0.109933,0.084845,9900800
1981-07-31,0.111607,0.112165,0.111607,0.111607,0.086137,10953600
1981-08-03,0.111607,0.111607,0.110491,0.110491,0.085276,12432000
1981-08-04,0.112165,0.112723,0.112165,0.112165,0.086568,31673600
1981-08-05,0.115513,0.116071,0.115513,0.115513,0.089152,17494400
1981-08-06,0.113281,0.113281,0.112723,0.112723,0.086999,10528000
1981-08-07,0.112723,0.113281,0.112723,0.112723,0.086999,9206400
1981-08-10,0.112723,0.112723,0.112723,0.112723,0.086999,0
1981-08-11,0.110491,0.110491,0.109375,0.109375,0.084415,71456000
1981-08-12,0.107701,0.107701,0.107143,0.107143,0.082692,26275200
1981-08-13,0.104353,0.104353,0.103795,0.103795,0.080108,27484800
1981-08-14,0.103237,0.103237,0.102121,0.102121,0.078816,24192000
1981-08-17,0.099888,0.099888,0.098772,0.098772,0.076231,18905600
1981-08-18,0.097656,0.097656,0.096540,0.096540,0.074509,17001600
1981-08-19,0.096540,0.096540,0.095424,0.095424,0.073647,20675200
1981-08-20,0.096540,0.097098,0.096540,0.096540,0.074509,17113600
1981-08-21,0.090960,0.090960,0.089844,0.089844,0.069341,41910400
1981-08-24,0.084821,0.084821,0.084263,0.084263,0.065033,23072000
1981-08-25,0.086496,0.087054,0.086496,0.086496,0.066757,40700800
1981-08-26,0.085379,0.085379,0.084821,0.084821,0.065464,33600000
1981-08-27,0.085379,0.085938,0.085379,0.085379,0.065895,25916800
1981-08-28,0.089844,0.090402,0.089844,0.089844,0.069341,38035200
1981-08-31,0.089844,0.090402,0.089844,0.089844,0.069341,40947200
1981-09-01,0.095424,0.095982,0.095424,0.095424,0.073647,37027200
1981-09-02,0.097098,0.097656,0.097098,0.097098,0.074939,19376000
1981-09-03,0.093192,0.093192,0.092076,0.092076,0.071063,37475200
1981-09-04,0.091518,0.091518,0.090960,0.090960,0.070202,15254400
1981-09-08,0.088728,0.088728,0.088170,0.088170,0.068049,25446400
1981-09-09,0.088170,0.088728,0.088170,0.088170,0.068049,30531200
1981-09-10,0.088728,0.089286,0.088728,0.088728,0.068479,34809600
1981-09-11,0.088170,0.088170,0.087612,0.087612,0.067618,17539200
1981-09-14,0.085379,0.085379,0.084821,0.084821,0.065464,27686400
1981-09-15,0.083147,0.083147,0.082589,0.082589,0.063741,19510400
1981-09-16,0.081473,0.081473,0.080915,0.080915,0.062449,19353600
1981-09-17,0.079241,0.079241,0.078683,0.078683,0.060727,19376000
1981-09-18,0.079241,0.079799,0.079241,0.079241,0.061157,26320000
1981-09-21,0.079799,0.080357,0.079799,0.079799,0.061588,49033600
1981-09-22,0.075893,0.075893,0.075335,0.075335,0.058143,47420800
1981-09-23,0.074777,0.074777,0.073661,0.073661,0.056851,28201600
1981-09-24,0.073661,0.073661,0.073103,0.073103,0.056420,18300800
1981-09-25,0.064732,0.064732,0.063616,0.063616,0.049098,34608000
1981-09-28,0.064174,0.064732,0.064174,0.064174,0.049529,91728000
1981-09-29,0.067522,0.068080,0.067522,0.067522,0.052113,94684800
1981-09-30,0.068080,0.068638,0.068080,0.068080,0.052543,49996800
1981-10-01,0.068080,0.068638,0.068080,0.068080,0.052543,61129600
1981-10-02,0.073661,0.074219,0.073661,0.073661,0.056851,45046400
1981-10-05,0.075893,0.077009,0.075893,0.075893,0.058573,43097600
1981-10-06,0.075893,0.075893,0.075335,0.075335,0.058143,28358400
1981-10-07,0.079799,0.080915,0.079799,0.079799,0.061588,38841600
1981-10-08,0.082589,0.083147,0.082589,0.082589,0.063741,31091200
1981-10-09,0.083147,0.084263,0.083147,0.083147,0.064172,54521600
1981-10-12,0.085938,0.086496,0.085938,0.085938,0.066326,27350400
1981-10-13,0.085938,0.087054,0.085938,0.085938,0.066326,44195200
1981-10-14,0.081473,0.081473,0.080915,0.080915,0.062449,30979200
1981-10-15,0.082589,0.083147,0.082589,0.082589,0.063741,29433600
1981-10-16,0.082031,0.082031,0.081473,0.081473,0.062880,36467200
1981-10-19,0.083147,0.083705,0.083147,0.083147,0.064172,20585600
1981-10-20,0.087612,0.088170,0.087612,0.087612,0.067618,35728000
1981-10-21,0.087612,0.088170,0.087612,0.087612,0.067618,76899200
1981-10-22,0.087612,0.087612,0.087054,0.087054,0.067187,32278400
1981-10-23,0.085379,0.085379,0.084821,0.084821,0.065464,27910400
1981-10-26,0.084821,0.085379,0.084821,0.084821,0.065464,27283200
1981-10-27,0.086496,0.087612,0.086496,0.086496,0.066757,85590400
1981-10-28,0.089286,0.089844,0.089286,0.089286,0.068910,44172800
1981-10-29,0.088728,0.088728,0.088170,0.088170,0.068049,30486400
1981-10-30,0.089286,0.089844,0.089286,0.089286,0.068910,52729600
1981-11-02,0.089286,0.089844,0.089286,0.089286,0.068910,36915200
1981-11-03,0.088728,0.088728,0.088170,0.088170,0.068049,28380800
1981-11-04,0.086496,0.086496,0.085938,0.085938,0.066326,23811200
1981-11-05,0.080357,0.080357,0.079799,0.079799,0.061588,23363200
1981-11-06,0.080357,0.080915,0.080357,0.080357,0.062019,24595200
1981-11-09,0.081473,0.082031,0.081473,0.081473,0.062880,20384000
1981-11-10,0.082031,0.082589,0.082031,0.082031,0.063311,16755200
1981-11-11,0.084263,0.084821,0.084263,0.084263,0.065033,27440000
1981-11-12,0.087054,0.087612,0.087054,0.087054,0.067187,39916800
1981-11-13,0.081473,0.081473,0.080915,0.080915,0.062449,21011200
1981-11-16,0.080357,0.080357,0.079799,0.079799,0.061588,22556800
1981-11-17,0.081473,0.082031,0.081473,0.081473,0.062880,35414400
1981-11-18,0.084263,0.084821,0.084263,0.084263,0.065033,29142400
1981-11-19,0.084263,0.084821,0.084263,0.084263,0.065033,40006400
1981-11-20,0.084821,0.085379,0.084821,0.084821,0.065464,38102400
1981-11-23,0.082031,0.082031,0.080915,0.080915,0.062449,22960000
1981-11-24,0.080915,0.080915,0.080357,0.080357,0.062019,22153600
1981-11-25,0.082031,0.082589,0.082031,0.082031,0.063311,52550400
1981-11-27,0.084263,0.084821,0.084263,0.084263,0.065033,37251200
1981-11-30,0.083705,0.083705,0.083147,0.083147,0.064172,23968000
1981-12-01,0.083147,0.083705,0.083147,0.083147,0.064172,23385600
1981-12-02,0.083705,0.084263,0.083705,0.083705,0.064603,37564800
1981-12-03,0.083147,0.083147,0.082589,0.082589,0.063741,20428800
1981-12-04,0.084821,0.085379,0.084821,0.084821,0.065464,137155200
1981-12-07,0.085379,0.085938,0.085379,0.085379,0.065895,59292800
1981-12-08,0.084821,0.084821,0.083705,0.083705,0.064603,50624000
1981-12-09,0.084263,0.084821,0.084263,0.084263,0.065033,34272000
1981-12-10,0.084263,0.084821,0.084263,0.084263,0.065033,37408000
1981-12-11,0.084263,0.084821,0.083705,0.083705,0.064603,76092800
1981-12-14,0.082031,0.082031,0.080915,0.080915,0.062449,25244800
1981-12-15,0.083147,0.083705,0.083147,0.083147,0.064172,31315200
1981-12-16,0.087054,0.087612,0.087054,0.087054,0.067187,65452800
1981-12-17,0.094308,0.094866,0.094308,0.094308,0.072786,51452800
1981-12-18,0.102121,0.102679,0.102121,0.102121,0.078816,71724800
1981-12-21,0.098214,0.098214,0.097656,0.097656,0.075370,56403200
1981-12-22,0.099330,0.099888,0.099330,0.099330,0.076662,53827200
1981-12-23,0.097656,0.097656,0.097098,0.097098,0.074939,28896000
1981-12-24,0.097656,0.098214,0.097656,0.097656,0.075370,28918400
1981-12-28,0.094308,0.094308,0.093192,0.093192,0.071925,36579200
1981-12-29,0.094866,0.095982,0.094866,0.094866,0.073217,24236800
1981-12-30,0.098772,0.099330,0.098772,0.098772,0.076231,32188800
1981-12-31,0.098772,0.099330,0.098772,0.098772,0.076231,54656000
1982-01-04,0.098772,0.098772,0.098214,0.098214,0.075801,71254400
1982-01-05,0.094308,0.094308,0.093192,0.093192,0.071925,35840000
1982-01-06,0.092634,0.092634,0.092076,0.092076,0.071063,66080000
1982-01-07,0.085938,0.085938,0.084821,0.084821,0.065464,70044800
1982-01-08,0.088728,0.089286,0.088728,0.088728,0.068479,56604800
1982-01-11,0.083705,0.083705,0.083147,0.083147,0.064172,33331200
1982-01-12,0.080915,0.080915,0.080357,0.080357,0.062019,59920000
1982-01-13,0.080357,0.080357,0.079799,0.079799,0.061588,41753600
1982-01-14,0.083705,0.084263,0.083705,0.083705,0.064603,25715200
1982-01-15,0.089286,0.090402,0.089286,0.089286,0.068910,46704000
1982-01-18,0.090960,0.092076,0.090960,0.090960,0.070202,28000000
1982-01-19,0.089844,0.089844,0.088728,0.088728,0.068479,55507200
1982-01-20,0.090402,0.090960,0.090402,0.090402,0.069771,25827200
1982-01-21,0.092076,0.092634,0.092076,0.092076,0.071063,33331200
1982-01-22,0.092634,0.093192,0.092634,0.092634,0.071494,24259200
1982-01-25,0.090402,0.090402,0.089844,0.089844,0.069341,44710400
1982-01-26,0.087612,0.087612,0.086496,0.086496,0.066757,21212800
1982-01-27,0.087054,0.088170,0.087054,0.087054,0.067187,31360000
1982-01-28,0.089844,0.090402,0.089844,0.089844,0.069341,39603200
1982-01-29,0.090960,0.091518,0.090960,0.090960,0.070202,53155200
1982-02-01,0.090960,0.090960,0.089844,0.089844,0.069341,38528000
1982-02-02,0.090402,0.091518,0.090402,0.090402,0.069771,54275200
1982-02-03,0.090402,0.090960,0.090402,0.090402,0.069771,31472000
1982-02-04,0.088728,0.088728,0.088170,0.088170,0.068049,22041600
1982-02-05,0.088170,0.088728,0.088170,0.088170,0.068049,40297600
1982-02-08,0.083147,0.083147,0.082589,0.082589,0.063741,31696000
1982-02-09,0.082589,0.083147,0.082589,0.082589,0.063741,57904000
1982-02-10,0.083705,0.084263,0.083705,0.083705,0.064603,38796800
1982-02-11,0.083147,0.083147,0.082589,0.082589,0.063741,24528000
1982-02-12,0.083705,0.084263,0.083705,0.083705,0.064603,19644800
1982-02-16,0.082589,0.082589,0.082031,0.082031,0.063311,34316800
1982-02-17,0.083147,0.083705,0.083147,0.083147,0.064172,25580800
1982-02-18,0.084263,0.084821,0.084263,0.084263,0.065033,28380800
1982-02-19,0.084263,0.084263,0.083705,0.083705,0.064603,13596800
1982-02-22,0.083147,0.083147,0.082589,0.082589,0.063741,26633600
1982-02-23,0.082031,0.082031,0.081473,0.081473,0.062880,34540800
1982-02-24,0.082031,0.082589,0.082031,0.082031,0.063311,37945600
1982-02-25,0.082031,0.082031,0.081473,0.081473,0.062880,30800000
1982-02-26,0.081473,0.082031,0.081473,0.081473,0.062880,17427200
1982-03-01,0.082031,0.082589,0.082031,0.082031,0.063311,35302400
1982-03-02,0.082031,0.082589,0.082031,0.082031,0.063311,34809600
1982-03-03,0.082031,0.082589,0.082031,0.082031,0.063311,23654400
1982-03-04,0.080915,0.080915,0.080357,0.080357,0.062019,38371200
1982-03-05,0.074777,0.074777,0.074219,0.074219,0.057282,45315200
1982-03-08,0.073661,0.073661,0.073103,0.073103,0.056420,35145600
1982-03-09,0.073661,0.074219,0.073661,0.073661,0.056851,52505600
1982-03-10,0.073103,0.073103,0.072545,0.072545,0.055990,86934400
1982-03-11,0.072545,0.073661,0.072545,0.072545,0.055990,22579200
1982-03-12,0.068638,0.068638,0.068080,0.068080,0.052543,46547200
1982-03-15,0.068080,0.068080,0.067522,0.067522,0.052113,51363200
1982-03-16,0.066964,0.066964,0.066406,0.066406,0.051252,47152000
1982-03-17,0.063616,0.063616,0.063058,0.063058,0.048668,50489600
1982-03-18,0.068080,0.068638,0.068080,0.068080,0.052543,56336000
1982-03-19,0.074219,0.074777,0.074219,0.074219,0.057282,65811200
1982-03-22,0.079799,0.080357,0.079799,0.079799,0.061588,69193600
1982-03-23,0.079241,0.079241,0.078683,0.078683,0.060727,55955200
1982-03-24,0.074777,0.074777,0.074219,0.074219,0.057282,51609600
1982-03-25,0.074219,0.074219,0.073661,0.073661,0.056851,84112000
1982-03-26,0.073103,0.073103,0.072545,0.072545,0.055990,50780800
1982-03-29,0.074219,0.074777,0.074219,0.074219,0.057282,67603200
1982-03-30,0.075335,0.075893,0.075335,0.075335,0.058143,77952000
1982-03-31,0.075335,0.075893,0.075335,0.075335,0.058143,50153600
1982-04-01,0.079241,0.079799,0.079241,0.079241,0.061157,59136000
1982-04-02,0.079241,0.079799,0.079241,0.079241,0.061157,84806400
1982-04-05,0.079241,0.079799,0.079241,0.079241,0.061157,86643200
1982-04-06,0.079241,0.079241,0.078683,0.078683,0.060727,71590400
1982-04-07,0.078125,0.078125,0.077567,0.077567,0.059865,29097600
1982-04-08,0.078125,0.078683,0.078125,0.078125,0.060296,23990400
1982-04-12,0.078125,0.078683,0.077567,0.077567,0.059865,44307200
1982-04-13,0.071987,0.071987,0.071429,0.071429,0.055128,85299200
1982-04-14,0.071987,0.072545,0.071987,0.071987,0.055559,113590400
1982-04-15,0.073103,0.073661,0.073103,0.073103,0.056420,164281600
1982-04-16,0.075335,0.075893,0.075335,0.075335,0.058143,104048000
1982-04-19,0.074777,0.074777,0.073661,0.073661,0.056851,41283200
1982-04-20,0.070871,0.070871,0.070313,0.070313,0.054267,80550400
1982-04-21,0.070313,0.070313,0.069754,0.069754,0.053835,73024000
1982-04-22,0.069196,0.069196,0.068638,0.068638,0.052974,52595200
1982-04-23,0.068638,0.069196,0.068638,0.068638,0.052974,48294400
1982-04-26,0.070313,0.070871,0.070313,0.070313,0.054267,57926400
1982-04-27,0.068638,0.068638,0.068080,0.068080,0.052543,70268800
1982-04-28,0.065848,0.065848,0.065290,0.065290,0.050390,99232000
1982-04-29,0.065290,0.065848,0.065290,0.065290,0.050390,82230400
1982-04-30,0.065848,0.066406,0.065848,0.065848,0.050821,277401600
1982-05-03,0.068080,0.068638,0.068080,0.068080,0.052543,82700800
1982-05-04,0.070313,0.070871,0.070313,0.070313,0.054267,73987200
1982-05-05,0.070313,0.070313,0.069196,0.069196,0.053405,53939200
1982-05-06,0.071429,0.071987,0.071429,0.071429,0.055128,75465600
1982-05-07,0.072545,0.073103,0.072545,0.072545,0.055990,84716800
1982-05-10,0.071987,0.071987,0.071429,0.071429,0.055128,31606400
1982-05-11,0.069754,0.069754,0.069196,0.069196,0.053405,103017600
1982-05-12,0.068080,0.068080,0.067522,0.067522,0.052113,71008000
1982-05-13,0.068080,0.068638,0.068080,0.068080,0.052543,54454400
1982-05-14,0.066406,0.066406,0.065290,0.065290,0.050390,95737600
1982-05-17,0.064732,0.064732,0.064174,0.064174,0.049529,76204800
1982-05-18,0.063616,0.063616,0.063058,0.063058,0.048668,122035200
1982-05-19,0.063058,0.063058,0.062500,0.062500,0.048237,75286400
1982-05-20,0.063058,0.063616,0.063058,0.063058,0.048668,27619200
1982-05-21,0.063616,0.064174,0.063616,0.063616,0.049098,38841600
1982-05-24,0.064174,0.064732,0.064174,0.064174,0.049529,31987200
1982-05-25,0.064174,0.064732,0.064174,0.064174,0.049529,51564800
1982-05-26,0.064174,0.064174,0.063616,0.063616,0.049098,43276800
1982-05-27,0.063058,0.063058,0.062500,0.062500,0.048237,31248000
1982-05-28,0.062500,0.063058,0.062500,0.062500,0.048237,19196800
1982-06-01,0.061942,0.061942,0.061384,0.061384,0.047376,47600000
1982-06-02,0.062500,0.063058,0.062500,0.062500,0.048237,32905600
1982-06-03,0.061384,0.061384,0.060268,0.060268,0.046514,39760000
1982-06-04,0.059152,0.059152,0.058594,0.058594,0.045222,37676800
1982-06-07,0.058594,0.059152,0.058594,0.058594,0.045222,37161600
1982-06-08,0.058594,0.058594,0.058036,0.058036,0.044792,31404800
1982-06-09,0.057478,0.057478,0.056920,0.056920,0.043930,33846400
1982-06-10,0.057478,0.058036,0.057478,0.057478,0.044361,34406400
1982-06-11,0.059710,0.060268,0.059710,0.059710,0.046084,54633600
1982-06-14,0.059710,0.060268,0.059710,0.059710,0.046084,29993600
1982-06-15,0.059710,0.060268,0.059710,0.059710,0.046084,35212800
1982-06-16,0.059710,0.060268,0.059710,0.059710,0.046084,41731200
1982-06-17,0.059152,0.059152,0.058594,0.058594,0.045222,29164800
1982-06-18,0.058594,0.058594,0.057478,0.057478,0.044361,19868800
1982-06-21,0.057478,0.058036,0.057478,0.057478,0.044361,28537600
1982-06-22,0.059710,0.060826,0.059710,0.059710,0.046084,17561600
1982-06-23,0.061384,0.062500,0.061384,0.061384,0.047376,52752000
1982-06-24,0.061384,0.061942,0.061384,0.061384,0.047376,44150400
